DATA,CODI_ENS,MUNICIPI,CODI_EOI,NOM_ESTACIO,MAGNITUD,CONTAMINANT,UNITATS,TIPUS_ESTACIO,AREA_URBANA,CODI_COMARCA,NOM_COMARCA,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,ALTITUD,LATITUD,LONGITUD,GEOREFERENCIA,"",num_alumnes,mal_de_panxa,calfreds,mal_de_cap,mal_de_coll,mocs,nas_tapat,esternut,vomits,altres,be,regular,malament,tos,classe
21/03/2024,816910007,"Prat de Llobregat, el",8169008,El Prat de Llobregat (Jardins de la Pau),7,NO,µg/m3,background,suburban,11,Baix Llobregat,1,1,2,1,1,1,1,2,3,7,4,5,3,2,2,2,2,2,2,1,2,2,2,2,5,"41,321487","2,0977015","",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Torre Vicens Lleida 2n ESO  Classe1
21/03/2024,816910007,"Prat de Llobregat, el",8169008,El Prat de Llobregat (Jardins de la Pau),7,NO,µg/m3,background,suburban,11,Baix Llobregat,1,1,2,1,1,1,1,2,3,7,4,5,3,2,2,2,2,2,2,1,2,2,2,2,5,"41,321487","2,0977015","",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
21/03/2024,816910007,"Prat de Llobregat, el",8169008,El Prat de Llobregat (Jardins de la Pau),7,NO,µg/m3,background,suburban,11,Baix Llobregat,1,1,2,1,1,1,1,2,3,7,4,5,3,2,2,2,2,2,2,1,2,2,2,2,5,"41,321487","2,0977015","",439,22,0,0,3,3,0,0,0,1,0,15,6,1,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
21/03/2024,816910007,"Prat de Llobregat, el",8169008,El Prat de Llobregat (Jardins de la Pau),7,NO,µg/m3,background,suburban,11,Baix Llobregat,1,1,2,1,1,1,1,2,3,7,4,5,3,2,2,2,2,2,2,1,2,2,2,2,5,"41,321487","2,0977015","",481,33,2,0,5,1,2,0,2,0,1,14,16,3,0,Escola Mercè Rodoreda Barcelona 5è primària A Classe11
21/03/2024,816910007,"Prat de Llobregat, el",8169008,El Prat de Llobregat (Jardins de la Pau),7,NO,µg/m3,background,suburban,11,Baix Llobregat,1,1,2,1,1,1,1,2,3,7,4,5,3,2,2,2,2,2,2,1,2,2,2,2,5,"41,321487","2,0977015","",512,22,1,1,2,1,1,0,0,0,4,13,6,3,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
21/03/2024,816910007,"Prat de Llobregat, el",8169008,El Prat de Llobregat (Jardins de la Pau),7,NO,µg/m3,background,suburban,11,Baix Llobregat,1,1,2,1,1,1,1,2,3,7,4,5,3,2,2,2,2,2,2,1,2,2,2,2,5,"41,321487","2,0977015","",570,10,1,0,1,0,0,0,0,0,3,6,4,0,0,Institut Palamós Palamós CAI A  Classe13
21/03/2024,816910007,"Prat de Llobregat, el",8169008,El Prat de Llobregat (Jardins de la Pau),7,NO,µg/m3,background,suburban,11,Baix Llobregat,1,1,2,1,1,1,1,2,3,7,4,5,3,2,2,2,2,2,2,1,2,2,2,2,5,"41,321487","2,0977015","",596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI B  Classe14
21/03/2024,816910007,"Prat de Llobregat, el",8169008,El Prat de Llobregat (Jardins de la Pau),7,NO,µg/m3,background,suburban,11,Baix Llobregat,1,1,2,1,1,1,1,2,3,7,4,5,3,2,2,2,2,2,2,1,2,2,2,2,5,"41,321487","2,0977015","",657,14,1,0,3,1,1,2,1,0,1,6,6,2,0,Institut Palamós Palamós FIP1  Classe17
17/09/2024,816910007,"Prat de Llobregat, el",8169008,El Prat de Llobregat (Jardins de la Pau),7,NO,µg/m3,background,suburban,11,Baix Llobregat,2,4,2,2,3,4,17,49,61,19,6,9,5,4,4,6,5,2,1,1,1,1,1,1,5,"41,321487","2,0977015","",808,9,0,0,1,0,0,0,0,0,0,6,1,1,0,Institut Olot Olot FIP1 Classe29
18/09/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,5,5,7,4,4,7,14,34,79,39,16,12,10,8,7,8,8,15,27,19,36,47,32,31,7,"41,443985","2,2378986","",809,16,1,1,0,1,1,1,0,0,0,12,3,0,1,Institut Olot Olot FIP1 Classe29
26/04/2024,801930008,Barcelona,8019050,Barcelona (Ciutadella),12,NOX,µg/m3,background,urban,13,Barcelonès,21,21,21,22,13,14,21,44,70,70,101,33,15,13,13,15,13,13,17,21,15,14,6,6,7,"41,386406","2,1873982","",47,29,0,1,2,2,4,4,0,0,1,23,5,1,0,Institut Torre Vicens Lleida 2n ESO  Classe1
26/04/2024,801930008,Barcelona,8019050,Barcelona (Ciutadella),12,NOX,µg/m3,background,urban,13,Barcelonès,21,21,21,22,13,14,21,44,70,70,101,33,15,13,13,15,13,13,17,21,15,14,6,6,7,"41,386406","2,1873982","",455,24,1,0,1,3,3,0,0,0,1,16,8,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
26/04/2024,801930008,Barcelona,8019050,Barcelona (Ciutadella),12,NOX,µg/m3,background,urban,13,Barcelonès,21,21,21,22,13,14,21,44,70,70,101,33,15,13,13,15,13,13,17,21,15,14,6,6,7,"41,386406","2,1873982","",530,24,0,0,1,0,3,4,0,0,5,8,14,2,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
26/04/2024,801930008,Barcelona,8019050,Barcelona (Ciutadella),12,NOX,µg/m3,background,urban,13,Barcelonès,21,21,21,22,13,14,21,44,70,70,101,33,15,13,13,15,13,13,17,21,15,14,6,6,7,"41,386406","2,1873982","",578,7,0,0,0,1,2,0,0,0,0,7,0,0,0,Institut Palamós Palamós CAI A  Classe13
26/04/2024,801930008,Barcelona,8019050,Barcelona (Ciutadella),12,NOX,µg/m3,background,urban,13,Barcelonès,21,21,21,22,13,14,21,44,70,70,101,33,15,13,13,15,13,13,17,21,15,14,6,6,7,"41,386406","2,1873982","",673,12,1,0,1,1,1,1,0,0,0,9,3,0,0,Institut Palamós Palamós FIP1  Classe17
05/08/2024,2512070005,Lleida,25120001,Lleida,14,O3,µg/m3,traffic,urban,33,Segrià,53,61,61,58,52,43,38,33,39,54,74,84,84,86,96,101,101,95,92,91,89,89,79,69,220,"41,615818","0,6157005","",765,10,0,0,0,1,1,1,0,0,0,6,1,0,0,Institut Figueres Figueres FIP1 Classe24
03/09/2024,4312330008,Reus,43123005,Reus,6,CO,mg/m3,traffic,suburban,8,Baix Camp,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,102,"41,150803","1,1202013","",794,17,1,0,1,1,0,1,0,0,0,13,4,0,1,Institut Sant Feliu Sant Feliu FIP1 Classe27
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Torre Vicens Lleida 2n ESO  Classe1
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 1r ESO A Classe3
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 1r ESO B Classe4
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 1r ESO C Classe5
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 2n ESO A Classe6
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 2n ESO B Classe7
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 2n ESO C Classe8
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 3r primària A Classe9
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 5è primària A Classe11
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI A  Classe13
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI B  Classe14
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI C  Classe15
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI DE  Classe16
13/02/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),1,SO2,µg/m3,background,urban,13,Barcelonès,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,81,"41,38749","2,1151996","",640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós FIP1  Classe17
01/04/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,32,32,13,10,15,7,8,9,10,10,14,12,10,11,7,8,10,9,11,9,17,18,21,25,7,"41,443985","2,2378986","",91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
12/09/2024,801550006,Badalona,8015021,Badalona,8,NO2,µg/m3,background,urban,13,Barcelonès,23,21,21,18,13,11,21,27,28,24,15,7,7,7,7,6,6,12,11,18,19,20,25,20,7,"41,443985","2,2378986","",803,15,2,1,1,0,1,0,0,0,1,11,3,0,1,Institut Vic Vic FIP1 Classe28
27/11/2024,802290004,Berga,8022006,Berga,1,SO2,µg/m3,background,suburban,14,Berguedà,2,3,3,4,4,4,4,5,5,2,1,1,1,1,1,1,2,3,3,3,3,3,3,4,661,"42,0979","1,8482014","",879,11,1,1,0,0,0,0,1,0,0,8,1,0,1,Institut Sant Feliu Sant Feliu FIP1 Classe42
30/07/2024,4317110007,Vila-seca,43171002,Vila-seca (IES Vila-seca),1,SO2,µg/m3,background,suburban,36,Tarragonès,16,15,16,13,13,17,15,17,20,15,15,14,18,14,18,18,14,20,23,23,18,15,21,24,33,"41,102505","1,1494449","",759,11,0,0,0,0,1,0,0,0,0,8,2,1,0,Institut Figueres Figueres FIP1 Classe24
22/04/2024,818460009,Rubí,8184006,Rubí,6,CO,mg/m3,background,urban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",171,"41,492115","2,0424972","",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Torre Vicens Lleida 2n ESO  Classe1
22/04/2024,818460009,Rubí,8184006,Rubí,6,CO,mg/m3,background,urban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",171,"41,492115","2,0424972","",130,21,1,0,1,2,1,4,0,0,2,9,10,2,0,Institut Priorat Falset 1r ESO A Classe3
22/04/2024,818460009,Rubí,8184006,Rubí,6,CO,mg/m3,background,urban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",171,"41,492115","2,0424972","",180,23,0,0,1,0,0,1,0,0,0,19,4,0,0,Institut Priorat Falset 1r ESO B Classe4
22/04/2024,818460009,Rubí,8184006,Rubí,6,CO,mg/m3,background,urban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",171,"41,492115","2,0424972","",229,19,0,1,2,0,5,1,2,0,4,10,5,4,0,Institut Priorat Falset 1r ESO C Classe5
22/04/2024,818460009,Rubí,8184006,Rubí,6,CO,mg/m3,background,urban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",171,"41,492115","2,0424972","",328,25,2,1,2,1,4,2,0,0,5,17,2,6,0,Institut Priorat Falset 2n ESO B Classe7
22/04/2024,818460009,Rubí,8184006,Rubí,6,CO,mg/m3,background,urban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",171,"41,492115","2,0424972","",409,19,0,0,1,0,0,3,0,0,0,11,7,1,0,Escola Mercè Rodoreda Barcelona 3r primària A Classe9
22/04/2024,818460009,Rubí,8184006,Rubí,6,CO,mg/m3,background,urban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",171,"41,492115","2,0424972","",451,23,1,0,2,0,2,1,0,0,0,15,8,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
22/04/2024,818460009,Rubí,8184006,Rubí,6,CO,mg/m3,background,urban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",171,"41,492115","2,0424972","",527,26,0,0,4,0,5,3,1,0,5,9,13,4,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
22/04/2024,818460009,Rubí,8184006,Rubí,6,CO,mg/m3,background,urban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",171,"41,492115","2,0424972","",604,9,0,0,2,2,1,1,1,0,2,4,5,0,0,Institut Palamós Palamós CAI B  Classe14
22/04/2024,818460009,Rubí,8184006,Rubí,6,CO,mg/m3,background,urban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",171,"41,492115","2,0424972","",635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI DE  Classe16
22/04/2024,818460009,Rubí,8184006,Rubí,6,CO,mg/m3,background,urban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",171,"41,492115","2,0424972","",669,12,2,0,2,1,2,1,1,0,1,5,7,0,0,Institut Palamós Palamós FIP1  Classe17
31/10/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,9,6,4,3,5,4,12,32,41,21,14,13,14,10,15,9,15,17,22,28,20,17,16,25,7,"41,443985","2,2378986","",852,12,2,0,1,1,1,0,0,1,0,9,3,1,0,Institut Salt Salt FIP1 Classe36
08/10/2024,818460009,Rubí,8184006,Rubí,6,CO,mg/m3,background,urban,40,Vallès Occidental,"","","","","","","","","","","","","","","","","","","","","","","","",171,"41,492115","2,0424972","",829,12,1,0,0,1,0,1,0,0,0,9,2,0,0,Institut Figueres Figueres FIP1 Classe32
05/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,8,6,6,5,1,1,8,17,15,4,4,4,4,3,4,3,2,2,1,1,1,1,1,1,35,"41,37878","2,133099","",19,26,6,2,4,3,10,3,5,0,10,16,9,1,0,Institut Torre Vicens Lleida 2n ESO  Classe1
05/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,8,6,6,5,1,1,8,17,15,4,4,4,4,3,4,3,2,2,1,1,1,1,1,1,35,"41,37878","2,133099","",273,15,1,0,2,0,1,2,0,0,3,6,8,1,0,Institut Priorat Falset 2n ESO A Classe6
05/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,8,6,6,5,1,1,8,17,15,4,4,4,4,3,4,3,2,2,1,1,1,1,1,1,35,"41,37878","2,133099","",313,21,1,0,0,2,4,5,1,0,1,9,10,2,0,Institut Priorat Falset 2n ESO B Classe7
05/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,8,6,6,5,1,1,8,17,15,4,4,4,4,3,4,3,2,2,1,1,1,1,1,1,35,"41,37878","2,133099","",354,22,0,0,0,0,2,2,0,0,1,12,9,1,0,Institut Priorat Falset 2n ESO C Classe8
05/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,8,6,6,5,1,1,8,17,15,4,4,4,4,3,4,3,2,2,1,1,1,1,1,1,35,"41,37878","2,133099","",562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI A  Classe13
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",5,4,1,0,1,1,0,1,1,2,1,1,1,2,0,Institut Torre Vicens Lleida 2n ESO  Classe1
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 1r ESO A Classe3
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 1r ESO B Classe4
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 1r ESO C Classe5
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 2n ESO A Classe6
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 2n ESO B Classe7
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 2n ESO C Classe8
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 3r primària A Classe9
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 5è primària A Classe11
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI A  Classe13
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI B  Classe14
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI C  Classe15
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI DE  Classe16
14/02/2024,829810007,Vic,8298008,Vic,7,NO,µg/m3,background,suburban,24,Osona,3,4,2,2,2,10,23,44,115,123,98,37,19,12,5,2,1,3,2,1,3,2,6,4,498,"41,93501","2,2400014","",641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós FIP1  Classe17
22/03/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,2,9,15,10,12,13,7,6,5,8,4,4,7,8,5,3,2,1,1,238,"41,730293","1,8253003","",440,23,0,0,0,1,0,0,0,0,0,22,1,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
22/03/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,2,9,15,10,12,13,7,6,5,8,4,4,7,8,5,3,2,1,1,238,"41,730293","1,8253003","",482,20,1,0,0,9,0,0,0,0,0,17,2,1,0,Escola Mercè Rodoreda Barcelona 5è primària A Classe11
22/03/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,2,9,15,10,12,13,7,6,5,8,4,4,7,8,5,3,2,1,1,238,"41,730293","1,8253003","",513,32,1,0,1,2,0,0,0,0,1,24,6,2,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
22/03/2024,811360009,Manresa,8113007,Manresa,7,NO,µg/m3,traffic,urban,7,Bages,1,1,1,1,1,2,9,15,10,12,13,7,6,5,8,4,4,7,8,5,3,2,1,1,238,"41,730293","1,8253003","",658,9,0,0,1,2,4,1,1,0,0,3,5,1,0,Institut Palamós Palamós FIP1  Classe17
30/08/2024,820210007,Sant Celoni,8202001,Sant Celoni,1,SO2,µg/m3,background,suburban,41,Vallès Oriental,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,145,"41,6891","2,495701","",790,18,1,0,1,0,1,0,0,0,0,14,4,0,1,Institut Ripoll Ripoll FIP1 Classe26
06/06/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,37,35,33,47,37,43,77,61,49,75,54,46,77,70,48,50,71,50,40,33,50,66,72,68,7,"41,443985","2,2378986","",302,11,0,0,0,0,0,0,0,0,0,11,0,0,0,Institut Priorat Falset 2n ESO A Classe6
